Body,Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18363916-11543765,2371.61,Rapkyns Care Centre,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18363917-11543766,2371.61,Rapkyns Care Centre,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18361419-11548617,2373.09,Haddon House,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18361420-11548618,2373.09,Haddon House,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18361421-11548619,2373.09,Haddon House,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18361422-11548620,2373.09,Haddon House,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,02-Jul-15,18038471-11484001,2376,Mick George Limited,Company,LGSS Managed,County Farms,County Farms Maintenance Planned
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,22-Jul-15,18760085-11606080,2376,A10 Taxis,Trade Supplier,S&C,Home to School Transport - Special,Social Services Transport
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18565279-11711759,2376.33,Semi Independent House,Care Establishment,CSC,Leaving Care C & F - Asylum Seekers,Living support grants - Financial Assistance - Asylum Seekers
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18970743-11711438,2384.4,Total Sensory,Trade Supplier,E&P,"Wisbech Children's Centres	",General Office Expenses & Stationery
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18855315-11687089,2387.68,Thera East Anglia,Trust (Other),2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18855335-11687092,2387.68,Thera East Anglia,Trust (Other),2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18868477-11687098,2387.68,Thera East Anglia,Trust (Other),2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18868478-11687099,2387.68,Thera East Anglia,Trust (Other),2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,29-Jul-15,18972933-11722753,2391.9,Cedar House Surgery,Care Establishment,PH,NHS Health Checks Prog - Prescribed,Other Hired Contract Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Jul-15,17687598-11519779,2400,Management & Socialcare Services Ltd,Trade Supplier,CSC,Kinship Team,Other Hired Contract Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,01-Jul-15,17909871-11482329,2400,Archway Community College,Education,S&C,Placements - Education,Independent School Placements
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18567279-11711768,2401.34,Semi Independent House,Care Establishment,CSC,Leaving Care C & F - Asylum Seekers,Living support grants - Financial Assistance - Asylum Seekers
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18527835-11579191,2404.28,P Woods Construction Ltd,Company,Schools,Brampton Primary,Capital WIP - land and buildings  -  Construction cost
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19043900-11729325,2405,Able Cars,Trade Supplier,S&C,Home to School Transport - Special,Social Services Transport
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18158413-11513537,2408.64,An Darach House ( Kisimul Group Ltd),Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18158417-11513538,2408.64,An Darach House ( Kisimul Group Ltd),Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18158418-11513539,2408.64,An Darach House ( Kisimul Group Ltd),Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18158419-11513540,2408.64,An Darach House ( Kisimul Group Ltd),Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19067982-11730611,2408.64,An Darach House ( Kisimul Group Ltd),Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19067984-11730612,2408.64,An Darach House ( Kisimul Group Ltd),Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19067986-11730613,2408.64,An Darach House ( Kisimul Group Ltd),Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19067988-11730614,2408.64,An Darach House ( Kisimul Group Ltd),Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Jul-15,18187163-11519895,2409.01,The Edmund Trust,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18884252-11706423,2413.01,Richardson Partnership For Care,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18884258-11706424,2413.01,Richardson Partnership For Care,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18884279-11706425,2413.01,Richardson Partnership For Care,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18884280-11706426,2413.01,Richardson Partnership For Care,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18205903-11714152,2414.52,Fevaca,Care Establishment,S&C,Placements - Social Care,Childrens Lodgings
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,09-Jul-15,18317659-11537014,2417.25,Redacted Personal Data,Individual,CSC,CSC Direct Payments,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,23-Jul-15,18787477-11610189,2425.86,Redacted Personal Data,Individual,CSC,CSC Direct Payments,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18563280-11711757,2426.36,Semi Independent House,Care Establishment,CSC,Leaving Care C & F - Asylum Seekers,Living support grants - Financial Assistance - Asylum Seekers
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,22-Jul-15,18716011-11606309,2428.45,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health Fenland,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18365725-11547612,2430.03,Orchard View (Compass Care Ltd),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18365726-11547613,2430.03,Orchard View (Compass Care Ltd),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18365727-11547614,2430.03,Orchard View (Compass Care Ltd),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18365728-11547615,2430.03,Orchard View (Compass Care Ltd),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-Jul-15,18464743-11572869,2433.02,A10 Taxis,Trade Supplier,S&C,Home to School Transport - Special,Home to School - Outcounty
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,07-Jul-15,18208163-11526922,2448.28,Fenland Association For Community Transport Ltd (Fact),Local Clubs & Groups,S&C,Home to School Transport - Special,Home to School - Special - Special school
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Jul-15,17761172-11557187,2451.12,Insight Direct (Uk) Ltd,Trade Supplier,LGSS,Corporate Office IT Assets,Computer hardware
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Jul-15,18434144-11714769,2451.12,Insight Direct (Uk) Ltd,Trade Supplier,LGSS,Corporate Office IT Assets,Computer hardware
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18560280-11711754,2451.38,Semi Independent House,Care Establishment,CSC,Leaving Care C & F - Asylum Seekers,Living support grants - Financial Assistance - Asylum Seekers
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,20-Jul-15,18262422-11597300,2453.68,Stagecoach Services Ltd,Trade Supplier,Passenger Transport,Tendered Bus Costs,Support - subsidised bus routes
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18358079-11547838,2454.8,Cambridge Dial-A-Ride Ltd,Trade Supplier,Passenger Transport,Concessionary Fares,Support - community transport
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,29-Jul-15,18996231-11723263,2454.85,Heales Medical Ltd T/A H M Partnership Llp,Care Establishment,LGSS,Occupational Health,Staff health and welfare - Medical Costs
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18361424-11546213,2459.24,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18361425-11546214,2459.24,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18361426-11546215,2459.24,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18361427-11546216,2459.24,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18264451-11714181,2461,Camcab Ltd,Trade Supplier,S&C,H to S Transport - Primary,Home to School - Contract
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18554284-11714341,2464.29,Baca,Charity,CSC,Leaving Care C & F - Asylum Seekers,Living support grants - Financial Assistance - Asylum Seekers
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18872158-11686768,2466.57,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18872159-11686769,2466.57,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18872160-11686770,2466.57,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18872161-11686771,2466.57,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19061017-11726518,2469.2,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18568284-11711774,2476.39,Semi Independent House,Care Establishment,CSC,Leaving Care C & F - Asylum Seekers,Living support grants - Financial Assistance - Asylum Seekers
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18391143-11671688,2483.21,Nicholl Food Packaging Ltd,Trade Supplier,S&C,Catering - Cook Freeze Unit (C3),Foils for Cook Freeze
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Jul-15,18187070-11714443,2485.71,Brighter Futures Foster Care,Care Establishment,S&C,Placements - Social Care,Agency Placements - Out County
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Jul-15,18187075-11714446,2485.71,Brighter Futures Foster Care,Care Establishment,S&C,Placements - Social Care,Agency Placements - In Cambs
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Jul-15,17909881-11557493,2485.91,Easylink Uk,Trade Supplier,3 - Commissioning - Disabilities & Carers,Assistive Telecare & Technology,Aids & Appliances
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,31-Jul-15,19098747-11739530,2497.71,Hunters Healthcare (Hunters Down),Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,31-Jul-15,19098748-11739531,2497.71,Hunters Healthcare (Hunters Down),Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18511780-11578668,2500,Rydal Communications Ltd,Trade Supplier,Executive Director,Broadband - Super Connected cities,Capital WIP - other  -  Expenditure / Payments
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,18996498-11738467,2500,Redacted Personal Data,Individual,4 - Commissioning - Mental Health & Supporting People,Mental Health Vol Grants,S117 Liability
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18153468-11512392,2500.3,Fenland Association For Community Transport Ltd (Fact),Local Clubs & Groups,2 - Commissioning - Older people Pool,Wisbech Older People Integration Team,Vehicle hire
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18565280-11711760,2501.4,Semi Independent House,Care Establishment,CSC,Leaving Care C & F - Asylum Seekers,Living support grants - Financial Assistance - Asylum Seekers
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18566279-11711761,2501.4,Semi Independent House,Care Establishment,CSC,Leaving Care C & F - Asylum Seekers,Living support grants - Financial Assistance - Asylum Seekers
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18568286-11711775,2501.4,Semi Independent House,Care Establishment,CSC,Leaving Care C & F - Asylum Seekers,Living support grants - Financial Assistance - Asylum Seekers
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18569279-11711776,2501.4,Semi Independent House,Care Establishment,CSC,Leaving Care C & F - Asylum Seekers,Living support grants - Financial Assistance - Asylum Seekers
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,17815623-11711149,2503.72,Fostering Solutions Ltd,Care Establishment,S&C,Placements - Social Care,Agency Placements - In Cambs
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,07-Jul-15,18207092-11527049,2504,The Edmund Trust,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19061254-11726506,2504.25,T & T Private Hire Ltd,Trade Supplier,S&C,Home to School Transport - Special,Home to School - Special - Special school
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,01-Jul-15,16036104-11482045,2514,South Cambridgeshire District Council,Other Public Bodies,LGSS Managed,Sackville House (Cambourne),Business rates
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,07-Jul-15,18208166-11526924,2514.75,Fenland Association For Community Transport Ltd (Fact),Local Clubs & Groups,S&C,H to S Transport - Primary,Home to School - Contract
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,09-Jul-15,18317388-11536823,2519.86,St George'S Court,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Respite Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18555279-11714155,2520,Fevaca,Care Establishment,CSC,Leaving Care C & F - Asylum Seekers,Living support grants - Financial Assistance - Asylum Seekers
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18927566-11711702,2520,Burwell Taxis & Minibus Service,Trade Supplier,S&C,Home to School Transport - Special,Social Services Transport
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,17-Jul-15,18388017-11590352,2521.69,Vix Acis Limited,Company,Local Infrastructure & Street Management,Local Projects,Capital WIP - roads  -  Construction cost
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,01-Jul-15,18067266-11482321,2522.08,Bottisham Village College,Education,Corporate Services,AL&S Community Learning,Joint / Partnership Funding
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,31-Jul-15,19098617-11739929,2522.2,Bottisham Village College,Education,Corporate Services,AL&S Community Learning,Joint / Partnership Funding
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18207038-11711573,2523.4,Foster Care Associates Ltd (Fca),Care Establishment,S&C,Placements - Social Care,Agency Placements - In Cambs
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18637672-11711302,2523.84,Mobility First Ltd,Trade Supplier,S&C,Home to School Transport - Special,Home to School - Special - Special school
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,29-Jul-15,18996512-11723338,2528.46,Dataconnectivity Ltd,Trade Supplier,Executive Director,Broadband - ERDF Funding,Capital WIP - other  -  Expenditure / Payments
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18155715-11515124,2529.15,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18858840-11680717,2531.61,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18858841-11680718,2531.61,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18858842-11680719,2531.61,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18858843-11680720,2531.61,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18544308-11711955,2534.4,Butlers (Royston) Ltd,Trade Supplier,S&C,Home to School Transport - Special,Home to School - Special - Special school
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,01-Jul-15,16025887-11482184,2539,Cambridge City Council,Other Public Bodies,LGSS Managed,Roger Ascham Library,Business rates
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,29-Jul-15,18996325-11723315,2541,Cambridge English Language Society,Local Clubs & Groups,Corporate Services,AL&S Community Learning,Grants to Voluntary Bodies
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,31-Jul-15,19098694-11739797,2541.6,National Teaching & Advisory Service For Looked After Children (Nt & As),Other Public Bodies,S&C,Out of School Provision - Education and Settings,Agency Placements - In Cambs
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18157463-11513531,2542.7,An Darach House ( Kisimul Group Ltd),Care Establishment,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18157464-11513532,2542.7,An Darach House ( Kisimul Group Ltd),Care Establishment,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18157465-11513533,2542.7,An Darach House ( Kisimul Group Ltd),Care Establishment,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18157466-11513534,2542.7,An Darach House ( Kisimul Group Ltd),Care Establishment,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19066334-11730605,2542.7,An Darach House ( Kisimul Group Ltd),Care Establishment,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19066335-11730606,2542.7,An Darach House ( Kisimul Group Ltd),Care Establishment,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19066336-11730607,2542.7,An Darach House ( Kisimul Group Ltd),Care Establishment,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19066339-11730610,2542.7,An Darach House ( Kisimul Group Ltd),Care Establishment,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,01-Jul-15,18066281-11482081,2542.8,Monksilver Educational Ltd Re Cambridge International School,Nursery,SMI's,High-needs top-up - Other institutions,SEN Funding
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18153479-11512398,2546.73,Fenland Association For Community Transport Ltd (Fact),Local Clubs & Groups,2 - Commissioning - Older people Pool,Wisbech Older People Integration Team,Vehicle hire
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,31-Jul-15,19098754-11739595,2550.86,Primrose Healthcare,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Respite Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,07-Jul-15,18207095-11527050,2560,The Edmund Trust,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Jul-15,17719799-11520067,2565.46,Softcat Ltd,Trade Supplier,LRNG,ICT Service Procurement,Materials for resale
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,17815617-11711143,2572.41,Fostering Solutions Ltd,Care Establishment,S&C,Placements - Social Care,Agency Placements - In Cambs
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,17815620-11711146,2572.41,Fostering Solutions Ltd,Care Establishment,S&C,Placements - Social Care,Agency Placements - In Cambs
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,17815621-11711147,2572.41,Fostering Solutions Ltd,Care Establishment,S&C,Placements - Social Care,Agency Placements - In Cambs
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,29-Jul-15,18973154-11723062,2576,Dr Moors And Partners,Care Establishment,PH,NHS Health Checks Prog - Prescribed,Other Hired Contract Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,29-Jul-15,18973193-11723220,2576,Dr Grange & Partners (Firs House Surgery),Care Establishment,PH,NHS Health Checks Prog - Prescribed,Other Hired Contract Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,23-Jul-15,18710261-11610136,2592,County Landscapes,Trade Supplier,Local Infrastructure & Street Management,Network Management,Grass cutting
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Jul-15,18710305-11601109,2592,Image@Work,Trade Supplier,S&C,Catering - Direct Overheads Area 3 (LC),Clothing / Uniform
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Jul-15,18187181-11520130,2599,Redacted Personal Data,Parent/Guardian,2 - Commissioning - Older people Pool,Older People Mental Health Fenland,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,29-Jul-15,18973166-11723020,2599,Cathedral Medical Centre,Trade Supplier,PH,NHS Health Checks Prog - Prescribed,Other Hired Contract Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Jul-15,18187038-11520090,2599.2,Playfords Ltd,Company,LRNG,ICT Service Procurement,Materials for resale
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18317396-11547721,2600,The Elms Nursing Home,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18317397-11547722,2600,The Elms Nursing Home,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18317398-11547723,2600,The Elms Nursing Home,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,29-Jul-15,18152485-11722828,2601.5,Kelway (Uk) Limited,Trade Supplier,LGSS,DIT Hardware Refresh,Capital WIP - other  -  Expenditure / Payments
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18357884-11546443,2611.4,Little Owls Nene,Nursery,SMI's,Early Years - Funded 3s/4s,Care & Ed Childcare Settings
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-Jul-15,16054066-11572791,2613,Fenland District Council,Other Public Bodies,E&P,CAES - Fenland,Business rates
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,31-Jul-15,18970753-11739667,2620.45,Patrol,Trade Supplier,Traffic Management & Road Safety,"Bus Route Enforcement	",Subscriptions
