Body,Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,26-Aug-15,19213991-11944933,2003.62,Redacted Personal Data,Individual,CSC,CSC Direct Payments,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19150152-11767294,2008.27,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19205439-11927949,2008.6,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19205460-11927948,2008.6,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19205478-11927946,2008.6,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19205504-11927947,2008.6,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,19-Aug-15,19175747-11802526,2012.21,Cambrian Supported Living Ltd,Trade Supplier,4 - Commissioning - Mental Health & Supporting People,Hunts Mental Health Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Aug-15,19172685-11944078,2016,Star Cabs Ltd,Trade Supplier,1- Commissioning - Service Director,SSD Transport  -  Dept Wide,Vehicle hire
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,18-Aug-15,19175445-11796703,2016,Z Cars,Trade Supplier,S&C,Home to School Transport - Special,Social Services Transport
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Aug-15,19175688-11943243,2016,Burwell Taxis & Minibus Service,Trade Supplier,S&C,Home to School Transport - Special,Social Services Transport
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Aug-15,18946655-11776449,2018.53,Southern Electric Plc,Trade Supplier,LRNG,Grafham Water Centre,Electricity
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,19-Aug-15,19176537-11802594,2020.7,Fenland District Council,Other Public Bodies,LGSS Managed,FM Caretaker Housing,Building alterations
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Aug-15,19209742-11943845,2025,Flex Able Travel Limited,Trade Supplier,S&C,Home to School Transport - Special,Home to School - Outcounty
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Aug-15,18996521-11755627,2025.72,Green Gourmet Limited,Trade Supplier,S&C,Catering - Cook Freeze Unit (C3),Provisions - General
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19148891-11767855,2030.1,St Georges,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19148893-11767856,2030.1,St Georges,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19148897-11767857,2030.1,St Georges,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19148898-11767858,2030.1,St Georges,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,17-Aug-15,19161018-11794850,2032,Anglian Landscape Services Ltd,Company,Winter Maintenance,Rights of Way and Access,Rights of Way - gates
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,07-Aug-15,19152980-11770906,2032.84,Heron House Care Home,Care Establishment,4 - Commissioning - Mental Health & Supporting People,E Cambs & Fenland Mental Health Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Aug-15,19209072-11944194,2036.16,Saplings Pre School Playgroup,Nursery,SMI's,Early Years - Funded 3s/4s,Care & Ed Childcare Settings
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Aug-15,19209091-11942738,2036.16,Soham Playgroup@St Andrews,Nursery,SMI's,Early Years - Funded 3s/4s,Care & Ed Childcare Settings
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19207573-11917168,2037.9,1 Riverview Drive (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19207576-11917169,2037.9,1 Riverview Drive (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19207580-11917170,2037.9,1 Riverview Drive (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19207587-11917171,2037.9,1 Riverview Drive (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19223870-11964793,2040.25,Andy Knott Construction Ltd,Company,Schools,Priory Park Infant School; St Neots ;(2219),Capital WIP - land and buildings  -  Construction cost
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19203424-11925756,2041.49,Rnid (Tarragon Gardens),Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19203428-11925757,2041.49,Rnid (Tarragon Gardens),Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19203441-11925758,2041.49,Rnid (Tarragon Gardens),Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19203442-11925759,2041.49,Rnid (Tarragon Gardens),Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Aug-15,19182611-11942725,2042,Daddy Cabs,Trade Supplier,S&C,H to S Transport - CRC,Home to School - Contract
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Aug-15,19209344-11943111,2043.07,Butlers (Royston) Ltd,Trade Supplier,S&C,Home to School Transport - Special,Home to School - Special - Special school
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,19-Aug-15,19153029-11802644,2043.36,Stagecoach Services Ltd,Trade Supplier,Passenger Transport,Cambridgeshire Future Transport,Support - subsidised bus routes
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19188087-11922375,2048.19,Community Integrated Care,Charity,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19188089-11922376,2048.19,Community Integrated Care,Charity,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19188091-11922377,2048.19,Community Integrated Care,Charity,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19188092-11922378,2048.19,Community Integrated Care,Charity,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Aug-15,19183166-11943143,2048.85,Head Start Nursery School Limited,Nursery,S&C,Procurement - TA Inclusion & Access (EARLY YEARS),Care & Ed Childcare Settings
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19223911-11963766,2051.2,Huntingdon Mencap Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Aug-15,19153098-11940069,2052,Capita Resourcing Ltd,Trade Supplier,LRNG,NtG CREDS,Consultancy
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Aug-15,19153542-11772120,2056,Community Works East Anglia Cic,Education,Corporate Services,AL&S Community Learning,Grants to Voluntary Bodies
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Aug-15,19161363-11943405,2056.8,Burnt Tree Vehicle Solutions,Trade Supplier,S&C,Groomfields - Caxton Depot,Leased Vehicle Costs
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,20-Aug-15,19181766-11803800,2058.25,Fencabs Ltd T/A Fencars,Trade Supplier,S&C,Home to School Transport - Special,Social Services Transport
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Aug-15,18731992-11747788,2060,Aero Cars,Trade Supplier,S&C,Home to School Transport - Special,Home to School - Post 16
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,13-Aug-15,19159320-11781582,2063.63,Rheola Healthcare,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Respite Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,13-Aug-15,19159321-11781583,2063.63,Rheola Healthcare,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Respite Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,13-Aug-15,19159322-11781584,2063.63,Rheola Healthcare,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Respite Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,13-Aug-15,19159323-11781585,2063.63,Rheola Healthcare,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Respite Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Aug-15,19101521-11747876,2063.71,Rheola Healthcare,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Respite Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Aug-15,19101522-11747877,2063.71,Rheola Healthcare,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Respite Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19147805-11764661,2071.99,Redacted Personal Data,Parent/Guardian,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19147807-11764663,2071.99,Redacted Personal Data,Parent/Guardian,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19147810-11764666,2071.99,Redacted Personal Data,Parent/Guardian,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19147815-11764671,2071.99,Redacted Personal Data,Parent/Guardian,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,17-Aug-15,19170922-11794740,2073.38,Irvine Knight Ict Solutions Ltd,Trade Supplier,Schools,New Cambourne Primary (adjacent to Cam VC),Capital WIP - land and buildings  -  Fixtures and fittings
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,07-Aug-15,19153103-11770692,2075.92,Amey Fleet Services Limited,Trade Supplier,Corporate Services,Motor,Insurance Fund Expenditure / Payments
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19190702-11914665,2078.69,Augusta Care Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19190704-11914667,2078.69,Augusta Care Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19190705-11914668,2078.69,Augusta Care Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19190706-11914669,2078.69,Augusta Care Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19186525-11932419,2079.5,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19186562-11932421,2079.5,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19186567-11932422,2079.5,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19193041-11932424,2079.5,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19223738-11957513,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19223739-11957514,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19223740-11957515,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19223741-11957516,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229903-11957518,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229905-11957520,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229906-11957521,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229907-11957522,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229908-11957523,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229909-11957524,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229911-11957526,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229912-11957527,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229913-11957528,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229915-11957530,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229916-11957531,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229917-11957532,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229919-11957534,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229920-11957535,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229921-11957536,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229922-11957537,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229923-11957538,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229924-11957539,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229925-11957540,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229926-11957541,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229927-11957542,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229928-11957543,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229929-11957544,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229930-11957545,2082.59,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19165738-11790661,2085.23,Blamsters Farm,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19165741-11790663,2085.23,Blamsters Farm,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19165755-11790656,2085.23,Blamsters Farm,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19165762-11790658,2085.23,Blamsters Farm,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19226963-11957864,2088.67,An Darach House ( Kisimul Group Ltd),Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19226967-11957867,2088.67,An Darach House ( Kisimul Group Ltd),Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19226969-11957868,2088.67,An Darach House ( Kisimul Group Ltd),Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19226973-11957870,2088.67,An Darach House ( Kisimul Group Ltd),Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,19-Aug-15,19130681-11802655,2092.08,Insight Direct (Uk) Ltd,Trade Supplier,LGSS,Mobile phones,Computer hardware
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,07-Aug-15,19151539-11770973,2092.8,Newtax Ltd,Trade Supplier,S&C,H to S Transport - Primary,Home to School - Contract
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Aug-15,19151592-11939900,2100,Cundall Johnson And Partners Llp,Trade Supplier,S&C,Education Property Strategy Manager,Capital WIP - land and buildings  -  Construction cost
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Aug-15,19152459-11939899,2100,Cundall Johnson And Partners Llp,Trade Supplier,S&C,Education Property Strategy Manager,Capital WIP - land and buildings  -  Construction cost
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,13-Aug-15,19161376-11784449,2100,Godfrey & Hicks Builders Ltd,Company,Local Infrastructure & Street Management,Section 278 Deposits,Creditors - Other Expenditure / Payments
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19165608-11786182,2100,Redacted Personal Data,Individual,2 - Commissioning - Older people Pool,Wisbech Older People Integration Team,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Aug-15,19153038-11940171,2100.9,Dell Computer Corporation Ltd,Trade Supplier,LRNG,ICT Service Procurement,Materials for resale
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19151330-11766127,2101.52,Redacted Personal Data,Volunteer Services,Passenger Transport,Cambridgeshire Future Transport,Support - community transport
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19145777-11763643,2105,Redacted Personal Data,Individual,2 - Commissioning - Older people Pool,Wisbech Older People Integration Team,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19184079-11927255,2108,Kingfisher House,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Cambridge Mental Health team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Aug-15,19208798-11943094,2116.31,Bury Playgroup,Nursery,SMI's,Early Years - Funded 3s/4s,Care & Ed Childcare Settings
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19204395-11927725,2116.59,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19204427-11927729,2116.59,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19205393-11927955,2116.59,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19205394-11927956,2116.59,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19183171-11936152,2119.5,Orchards Day Nursery,Nursery,S&C,Procurement - TA Inclusion & Access (EARLY YEARS),Care & Ed Childcare Settings
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Aug-15,19101524-11747564,2121.29,Brook Healthcare#1,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Respite Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,12-Aug-15,19158077-11780587,2121.95,Primrose Healthcare,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Respite Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,12-Aug-15,19158098-11780556,2121.95,Fitzwilliam Healthcare Ltd,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Respite Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,12-Aug-15,19158101-11780586,2121.95,Buchan Healthcare Ltd,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Respite Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,12-Aug-15,19158103-11780498,2121.95,Brook Healthcare#1,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Respite Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,13-Aug-15,19159325-11781605,2121.95,Primrose Healthcare,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Respite Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,13-Aug-15,19159326-11781606,2121.95,Primrose Healthcare,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Respite Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,13-Aug-15,19159337-11781613,2121.95,Primrose Healthcare,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Respite Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,13-Aug-15,19160760-11781602,2121.95,Primrose Healthcare,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Respite Independent Sector
